Time,UF유입압력_PT001,UF유입압력_PT007,UF유입압력_PT002,UF유입압력_PT005,UF압력_UF-TMP,UF유입압력_PT003,UF유입압력_PT004,UF유입압력_PT006,UF처리탁도_TUB001,UF농축유량_FIT001,UF처리유량_FIT002,UF유입온도_TIT001,UF유입온도_TIT002,UF유입온도_TIT003,전기전도도_EC001,UFpH_pH001,UF히터_EH001,UF레귤레이터_REG001,UF레귤레이터_REG002,UF펌프_P001,UF펌프_P002,UF펌프_P003,UF펌프_P004,UF펌프_P005,XV001,XV002,XV003,XV004,XV005,XV006,XV007,XV008,XV009,XV010,XV011,XV012
11/4/2025 14:57,1.4306,1.1659,0.0313,1.1387,1.25335,1.4306,1.1659,1.1387,1.75,23.8306,2.135,48.5375,48.5375,48.5375,23.8306,2.135,,,,46.4025,21.6956,22.0806,22.6647,22.4,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 15:02,1.4344,1.1641,0.0338,1.1287,1.24775,1.4344,1.1641,1.1287,1.725,23.8617,2.1296,48.5438,48.5438,48.5438,23.8617,2.1296,,,,46.4142,21.7321,22.1367,22.6976,22.4273,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 15:07,1.4266,1.1644,0.0288,1.1125,1.24075,1.4266,1.1644,1.1125,1.65,23.8617,2.126,48.5875,48.5875,48.5875,23.8617,2.126,,,,46.4615,21.7357,22.2117,22.6973,22.4351,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 15:12,1.4306,1.1647,0.0275,1.1375,1.25655,1.4306,1.1647,1.1375,1.65,23.8419,2.1278,48.525,48.525,48.525,23.8419,2.1278,,,,46.3972,21.7141,22.1919,22.6772,22.4113,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 15:17,1.4269,1.1644,0.0313,1.1113,1.2378,1.4269,1.1644,1.1113,1.725,23.8617,2.1296,48.7188,48.7188,48.7188,23.8617,2.1296,,,,46.5892,21.7321,22.1367,22.6973,22.4348,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 15:22,1.4309,1.1634,0.0338,1.1638,1.26355,1.4309,1.1634,1.1638,1.65,23.8475,2.1296,48.8,48.8,48.8,23.8475,2.1296,,,,46.6704,21.7179,22.1975,22.6841,22.4166,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 15:27,1.4306,1.1647,0.0338,1.1413,1.25215,1.4306,1.1647,1.1413,1.65,23.8419,2.1368,48.6188,48.6188,48.6188,23.8419,2.1368,,,,46.482,21.7051,22.1919,22.6772,22.4113,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 15:32,1.4363,1.1638,0.0313,1.1375,1.2556,1.4363,1.1638,1.1375,1.6,23.8334,2.1296,48.4625,48.4625,48.4625,23.8334,2.1296,,,,46.3329,21.7038,22.2334,22.6696,22.3971,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 15:37,1.4278,1.1644,0.0338,1.145,1.2526,1.4278,1.1644,1.145,1.65,23.8532,2.1241,48.5938,48.5938,48.5938,23.8532,2.1241,,,,46.4697,21.7291,22.2032,22.6888,22.4254,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 15:42,1.4334,1.1641,0.0313,1.1413,1.25605,1.4334,1.1641,1.1413,1.65,23.8419,2.1314,48.5625,48.5625,48.5625,23.8419,2.1314,,,,46.4311,21.7105,22.1919,22.6778,22.4085,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 15:47,1.4288,1.165,0.03,1.1375,1.25315,1.4288,1.165,1.1375,1.725,23.8503,2.1332,48.6625,48.6625,48.6625,23.8503,2.1332,,,,46.5293,21.7171,22.1253,22.6853,22.4215,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 15:52,1.4347,1.1653,0.0288,1.145,1.26105,1.4347,1.1653,1.145,1.675,23.839,2.1314,48.8188,48.8188,48.8188,23.839,2.1314,,,,46.6874,21.7076,22.164,22.6737,22.4043,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 15:57,1.4303,1.1641,0.0313,1.1263,1.247,1.4303,1.1641,1.1263,1.725,23.8277,2.1278,48.7375,48.7375,48.7375,23.8277,2.1278,,,,46.6097,21.6999,22.1027,22.6636,22.3974,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 16:02,1.4247,1.1638,0.0338,1.1287,1.2429,1.4247,1.1638,1.1287,1.725,23.8758,2.1332,48.7938,48.7938,48.7938,23.8758,2.1332,,,,46.6606,21.7426,22.1508,22.712,22.4511,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 16:07,1.4231,1.1659,0.0288,1.1213,1.2434,1.4231,1.1659,1.1213,1.725,23.8475,2.1332,48.6188,48.6188,48.6188,23.8475,2.1332,,,,46.4856,21.7143,22.1225,22.6816,22.4244,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 16:12,1.4316,1.1641,0.0288,1.1025,1.23825,1.4316,1.1641,1.1025,1.675,23.8617,2.126,49,49,49,23.8617,2.126,,,,46.874,21.7357,22.1867,22.6976,22.4301,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 16:17,1.4294,1.1641,0.03,1.1475,1.25845,1.4294,1.1641,1.1475,1.65,23.8532,2.1314,48.7,48.7,48.7,23.8532,2.1314,,,,46.5686,21.7218,22.2032,22.6891,22.4238,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 16:22,1.4328,1.1631,0.03,1.1188,1.2458,1.4328,1.1631,1.1188,1.775,23.8673,2.135,48.7188,48.7188,48.7188,23.8673,2.135,,,,46.5838,21.7323,22.0923,22.7042,22.4345,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 16:27,1.4256,1.1634,0.03,1.1125,1.23905,1.4256,1.1634,1.1125,1.75,23.8673,2.1386,48.8438,48.8438,48.8438,23.8673,2.1386,,,,46.7052,21.7287,22.1173,22.7039,22.4417,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 16:32,1.4319,1.1647,0.03,1.115,1.24345,1.4319,1.1647,1.115,1.775,23.8532,2.1314,48.6813,48.6813,48.6813,23.8532,2.1314,,,,46.5499,21.7218,22.0782,22.6885,22.4213,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 16:37,1.4341,1.1634,0.03,1.125,1.24955,1.4341,1.1634,1.125,1.75,23.8503,2.135,48.8313,48.8313,48.8313,23.8503,2.135,,,,46.6963,21.7153,22.1003,22.6869,22.4162,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 16:42,1.4328,1.1647,0.0313,1.125,1.2476,1.4328,1.1647,1.125,1.725,23.8277,2.1314,48.5938,48.5938,48.5938,23.8277,2.1314,,,,46.4624,21.6963,22.1027,22.663,22.3949,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 16:47,1.4319,1.1628,0.03,1.155,1.26345,1.4319,1.1628,1.155,1.8,23.8701,2.1314,48.85,48.85,48.85,23.8701,2.1314,,,,46.7186,21.7387,22.0701,22.7073,22.4382,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 16:52,1.4322,1.165,0.0288,1.16,1.2673,1.4322,1.165,1.16,1.85,23.8701,2.1278,48.6813,48.6813,48.6813,23.8701,2.1278,,,,46.5535,21.7423,22.0201,22.7051,22.4379,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 16:57,1.4341,1.1625,0.0313,1.1213,1.2464,1.4341,1.1625,1.1213,1.8,23.8475,2.135,48.7313,48.7313,48.7313,23.8475,2.135,,,,46.5963,21.7125,22.0475,22.685,22.4134,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 17:02,1.4316,1.1625,0.0313,1.1225,1.24575,1.4316,1.1625,1.1225,1.8,23.873,2.1386,48.5813,48.5813,48.5813,23.873,2.1386,,,,46.4427,21.7344,22.073,22.7105,22.4414,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 17:07,1.4356,1.1628,0.03,1.1613,1.26845,1.4356,1.1628,1.1613,1.875,23.8617,2.1296,48.7063,48.7063,48.7063,23.8617,2.1296,,,,46.5767,21.7321,21.9867,22.6989,22.4261,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 17:12,1.4372,1.1616,0.03,1.1287,1.25295,1.4372,1.1616,1.1287,1.725,23.856,2.1314,48.6938,48.6938,48.6938,23.856,2.1314,,,,46.5624,21.7246,22.131,22.6944,22.4188,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 17:17,1.4291,1.1619,0.0313,1.1487,1.2576,1.4291,1.1619,1.1487,1.75,23.8588,2.1368,48.6375,48.6375,48.6375,23.8588,2.1368,,,,46.5007,21.722,22.1088,22.6969,22.4297,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 17:22,1.4394,1.1609,0.0338,1.1463,1.25905,1.4394,1.1609,1.1463,1.725,23.8475,2.1296,48.7563,48.7563,48.7563,23.8475,2.1296,,,,46.6267,21.7179,22.1225,22.6866,22.4081,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 17:27,1.4334,1.1641,0.0288,1.165,1.2704,1.4334,1.1641,1.165,1.75,23.856,2.1296,48.4938,48.4938,48.4938,23.856,2.1296,,,,46.3642,21.7264,22.106,22.6919,22.4226,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 17:32,1.4447,1.1631,0.0262,1.1163,1.2543,1.4447,1.1631,1.1163,1.775,23.8503,2.1296,48.6563,48.6563,48.6563,23.8503,2.1296,,,,46.5267,21.7207,22.0753,22.6872,22.4056,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 17:37,1.4375,1.16,0.0288,1.1513,1.2656,1.4375,1.16,1.1513,1.75,23.8645,2.135,48.7,48.7,48.7,23.8645,2.135,,,,46.565,21.7295,22.1145,22.7045,22.427,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 17:42,1.4344,1.1625,0.0338,1.1413,1.25405,1.4344,1.1625,1.1413,1.75,23.8588,2.1332,48.6875,48.6875,48.6875,23.8588,2.1332,,,,46.5543,21.7256,22.1088,22.6963,22.4244,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 17:47,1.4375,1.1622,0.0313,1.1213,1.2481,1.4375,1.1622,1.1213,1.85,23.856,2.1314,48.9625,48.9625,48.9625,23.856,2.1314,,,,46.8311,21.7246,22.006,22.6938,22.4185,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 17:52,1.4394,1.1613,0.03,1.1375,1.25845,1.4394,1.1613,1.1375,1.8,23.8362,2.1296,48.8,48.8,48.8,23.8362,2.1296,,,,46.6704,21.7066,22.0362,22.6749,22.3968,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 17:57,1.4384,1.1625,0.035,1.1213,1.24485,1.4384,1.1625,1.1213,1.75,23.8645,2.1314,49.0625,49.0625,49.0625,23.8645,2.1314,,,,46.9311,21.7331,22.1145,22.702,22.4261,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 18:02,1.4375,1.1631,0.0288,1.1113,1.2456,1.4375,1.1631,1.1113,1.725,23.8673,2.1278,48.9438,48.9438,48.9438,23.8673,2.1278,,,,46.816,21.7395,22.1423,22.7042,22.4298,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 18:07,1.4372,1.1619,0.0288,1.1325,1.25605,1.4372,1.1619,1.1325,1.725,23.8814,2.1314,48.6125,48.6125,48.6125,23.8814,2.1314,,,,46.4811,21.75,22.1564,22.7195,22.4442,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 18:12,1.4406,1.1628,0.0288,1.1325,1.25775,1.4406,1.1628,1.1325,1.725,23.8701,2.1296,48.7563,48.7563,48.7563,23.8701,2.1296,,,,46.6267,21.7405,22.1451,22.7073,22.4295,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 18:17,1.4316,1.1609,0.0313,1.1475,1.25825,1.4316,1.1609,1.1475,1.85,23.8475,2.1296,48.8813,48.8813,48.8813,23.8475,2.1296,,,,46.7517,21.7179,21.9975,22.6866,22.4159,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 18:22,1.4328,1.1603,0.0338,1.1413,1.25325,1.4328,1.1603,1.1413,1.725,23.8588,2.1332,48.6125,48.6125,48.6125,23.8588,2.1332,,,,46.4793,21.7256,22.1338,22.6985,22.426,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 18:27,1.44,1.1616,0.0338,1.1425,1.25745,1.44,1.1616,1.1425,1.75,23.8588,2.1314,49.0375,49.0375,49.0375,23.8588,2.1314,,,,46.9061,21.7274,22.1088,22.6972,22.4188,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 18:32,1.4319,1.1625,0.0313,1.1188,1.24405,1.4319,1.1625,1.1188,1.725,23.8814,2.1332,48.7,48.7,48.7,23.8814,2.1332,,,,46.5668,21.7482,22.1564,22.7189,22.4495,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 18:37,1.4359,1.1625,0.0262,1.1338,1.25865,1.4359,1.1625,1.1338,1.75,23.8701,2.135,48.5313,48.5313,48.5313,23.8701,2.135,,,,46.3963,21.7351,22.1201,22.7076,22.4342,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 18:42,1.4381,1.1619,0.0288,1.145,1.26275,1.4381,1.1619,1.145,1.75,23.8532,2.1386,48.9563,48.9563,48.9563,23.8532,2.1386,,,,46.8177,21.7146,22.1032,22.6913,22.4151,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 18:47,1.4406,1.1619,0.0338,1.1287,1.25085,1.4406,1.1619,1.1287,1.8,23.8645,2.1404,48.7813,48.7813,48.7813,23.8645,2.1404,,,,46.6409,21.7241,22.0645,22.7026,22.4239,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 18:52,1.4388,1.1616,0.0313,1.1425,1.25935,1.4388,1.1616,1.1425,1.725,23.8617,2.1332,48.825,48.825,48.825,23.8617,2.1332,,,,46.6918,21.7285,22.1367,22.7001,22.4229,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 18:57,1.4406,1.1634,0.03,1.1912,1.2859,1.4406,1.1634,1.1912,1.775,23.8814,2.1368,48.6688,48.6688,48.6688,23.8814,2.1368,,,,46.532,21.7446,22.1064,22.718,22.4408,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 19:02,1.4347,1.1616,0.03,1.0962,1.23545,1.4347,1.1616,1.0962,1.75,23.8532,2.1296,48.8938,48.8938,48.8938,23.8532,2.1296,,,,46.7642,21.7236,22.1032,22.6916,22.4185,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 19:07,1.4391,1.1619,0.03,1.1213,1.2502,1.4391,1.1619,1.1213,1.725,23.8645,2.1278,48.8,48.8,48.8,23.8645,2.1278,,,,46.6722,21.7367,22.1395,22.7026,22.4254,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 19:12,1.4444,1.1625,0.0288,1.1075,1.24715,1.4444,1.1625,1.1075,1.725,23.8701,2.1296,48.8563,48.8563,48.8563,23.8701,2.1296,,,,46.7267,21.7405,22.1451,22.7076,22.4257,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 19:17,1.4306,1.1606,0.0313,1.1375,1.25275,1.4306,1.1606,1.1375,1.725,23.8164,2.1368,48.7688,48.7688,48.7688,23.8164,2.1368,,,,46.632,21.6796,22.0914,22.6558,22.3858,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 19:22,1.4416,1.1625,0.0313,1.125,1.252,1.4416,1.1625,1.125,1.675,23.8701,2.1368,48.675,48.675,48.675,23.8701,2.1368,,,,46.5382,21.7333,22.1951,22.7076,22.4285,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 19:27,1.4366,1.1625,0.0288,1.1138,1.2464,1.4366,1.1625,1.1138,1.725,23.8814,2.1368,48.7375,48.7375,48.7375,23.8814,2.1368,,,,46.6007,21.7446,22.1564,22.7189,22.4448,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 19:32,1.4363,1.1603,0.0313,1.1275,1.2506,1.4363,1.1603,1.1275,1.85,23.8701,2.1332,48.7438,48.7438,48.7438,23.8701,2.1332,,,,46.6106,21.7369,22.0201,22.7098,22.4338,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 19:37,1.4372,1.1625,0.0313,1.14,1.2573,1.4372,1.1625,1.14,1.775,23.8758,2.1404,49.0188,49.0188,49.0188,23.8758,2.1404,,,,46.8784,21.7354,22.1008,22.7133,22.4386,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 19:42,1.4397,1.1631,0.0262,1.1487,1.268,1.4397,1.1631,1.1487,1.775,23.8617,2.135,49.0813,49.0813,49.0813,23.8617,2.135,,,,46.9463,21.7267,22.0867,22.6986,22.422,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 19:47,1.4416,1.1622,0.0288,1.1163,1.25015,1.4416,1.1622,1.1163,1.775,23.8617,2.135,48.8125,48.8125,48.8125,23.8617,2.135,,,,46.6775,21.7267,22.0867,22.6995,22.4201,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 19:52,1.4438,1.1622,0.0313,1.1425,1.26185,1.4438,1.1622,1.1425,1.85,23.8786,2.1241,48.625,48.625,48.625,23.8786,2.1241,,,,46.5009,21.7545,22.0286,22.7164,22.4348,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 19:57,1.4313,1.1616,0.03,1.1088,1.24005,1.4313,1.1616,1.1088,1.775,23.8419,2.144,48.7813,48.7813,48.7813,23.8419,2.144,,,,46.6373,21.6979,22.0669,22.6803,22.4106,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 20:02,1.4409,1.1616,0.0288,1.1075,1.2454,1.4409,1.1616,1.1075,1.775,23.8532,2.1296,48.7313,48.7313,48.7313,23.8532,2.1296,,,,46.6017,21.7236,22.0782,22.6916,22.4123,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 20:07,1.4403,1.1619,0.0313,1.1575,1.2676,1.4403,1.1619,1.1575,1.775,23.8221,2.1314,48.6875,48.6875,48.6875,23.8221,2.1314,,,,46.5561,21.6907,22.0471,22.6602,22.3818,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 20:12,1.4381,1.1616,0.03,1.1225,1.2503,1.4381,1.1616,1.1225,1.775,23.8503,2.1296,48.7688,48.7688,48.7688,23.8503,2.1296,,,,46.6392,21.7207,22.0753,22.6887,22.4122,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 20:17,1.445,1.1625,0.0313,1.1525,1.26745,1.445,1.1625,1.1525,1.85,23.8532,2.1386,48.9125,48.9125,48.9125,23.8532,2.1386,,,,46.7739,21.7146,22.0032,22.6907,22.4082,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 20:22,1.4369,1.1622,0.0288,1.1413,1.2603,1.4369,1.1622,1.1413,1.775,23.8532,2.1278,48.7,48.7,48.7,23.8532,2.1278,,,,46.5722,21.7254,22.0782,22.691,22.4163,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 20:27,1.435,1.1616,0.0275,1.1538,1.2669,1.435,1.1616,1.1538,1.775,23.8475,2.1386,48.9125,48.9125,48.9125,23.8475,2.1386,,,,46.7739,21.7089,22.0725,22.6859,22.4125,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 20:32,1.4344,1.1609,0.0288,1.1138,1.2453,1.4344,1.1609,1.1138,1.675,23.8588,2.1278,48.6938,48.6938,48.6938,23.8588,2.1278,,,,46.566,21.731,22.1838,22.6979,22.4244,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 20:37,1.4475,1.1603,0.0313,1.1425,1.2637,1.4475,1.1603,1.1425,1.75,23.8447,2.1386,48.9938,48.9938,48.9938,23.8447,2.1386,,,,46.8552,21.7061,22.0947,22.6844,22.3972,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 20:42,1.4438,1.1597,0.0262,1.1575,1.27445,1.4438,1.1597,1.1575,1.75,23.8758,2.135,49.075,49.075,49.075,23.8758,2.135,,,,46.94,21.7408,22.1258,22.7161,22.432,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 20:47,1.4475,1.1587,0.03,1.1675,1.2775,1.4475,1.1587,1.1675,1.725,23.8899,2.135,48.5813,48.5813,48.5813,23.8899,2.135,,,,46.4463,21.7549,22.1649,22.7312,22.4424,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 20:52,1.4425,1.1597,0.0313,1.1163,1.2481,1.4425,1.1597,1.1163,1.675,23.8871,2.1314,48.9125,48.9125,48.9125,23.8871,2.1314,,,,46.7811,21.7557,22.2121,22.7274,22.4446,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 20:57,1.4412,1.1619,0.03,1.1375,1.25935,1.4412,1.1619,1.1375,1.8,23.8419,2.1332,48.9313,48.9313,48.9313,23.8419,2.1332,,,,46.7981,21.7087,22.0419,22.68,22.4007,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 21:02,1.4403,1.16,0.03,1.1163,1.2483,1.4403,1.16,1.1163,1.85,23.8532,2.135,48.775,48.775,48.775,23.8532,2.135,,,,46.64,21.7182,22.0032,22.6932,22.4129,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 21:07,1.4475,1.1603,0.0275,1.12,1.25625,1.4475,1.1603,1.12,1.775,23.8814,2.1296,48.7,48.7,48.7,23.8814,2.1296,,,,46.5704,21.7518,22.1064,22.7211,22.4339,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 21:12,1.4453,1.1606,0.03,1.1275,1.2564,1.4453,1.1606,1.1275,1.675,23.8532,2.1314,48.7375,48.7375,48.7375,23.8532,2.1314,,,,46.6061,21.7218,22.1782,22.6926,22.4079,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 21:17,1.4403,1.1625,0.03,1.1138,1.24705,1.4403,1.1625,1.1138,1.675,23.8645,2.1296,48.8938,48.8938,48.8938,23.8645,2.1296,,,,46.7642,21.7349,22.1895,22.702,22.4242,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 21:22,1.4428,1.1606,0.03,1.1263,1.25455,1.4428,1.1606,1.1263,1.725,23.8475,2.1332,48.925,48.925,48.925,23.8475,2.1332,,,,46.7918,21.7143,22.1225,22.6869,22.4047,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 21:27,1.4438,1.1609,0.0313,1.1325,1.25685,1.4438,1.1609,1.1325,1.675,23.8588,2.1314,48.6438,48.6438,48.6438,23.8588,2.1314,,,,46.5124,21.7274,22.1838,22.6979,22.415,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 21:32,1.4403,1.1603,0.0288,1.1575,1.2701,1.4403,1.1603,1.1575,1.675,23.8617,2.1386,48.625,48.625,48.625,23.8617,2.1386,,,,46.4864,21.7231,22.1867,22.7014,22.4214,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 21:37,1.4444,1.1609,0.0275,1.1487,1.26905,1.4444,1.1609,1.1487,1.675,23.8503,2.1314,49.2188,49.2188,49.2188,23.8503,2.1314,,,,47.0874,21.7189,22.1753,22.6894,22.4059,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 21:42,1.4422,1.1587,0.0313,1.1538,1.2667,1.4422,1.1587,1.1538,1.675,23.8673,2.1296,48.8063,48.8063,48.8063,23.8673,2.1296,,,,46.6767,21.7377,22.1923,22.7086,22.4251,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 21:47,1.4475,1.16,0.0288,1.1287,1.2593,1.4475,1.16,1.1287,1.75,23.8617,2.1296,48.8625,48.8625,48.8625,23.8617,2.1296,,,,46.7329,21.7321,22.1117,22.7017,22.4142,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 21:52,1.4447,1.1603,0.0338,1.1287,1.2529,1.4447,1.1603,1.1287,1.675,23.8475,2.1296,48.8125,48.8125,48.8125,23.8475,2.1296,,,,46.6829,21.7179,22.1725,22.6872,22.4028,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 21:57,1.4391,1.1597,0.03,1.1338,1.25645,1.4391,1.1597,1.1338,1.75,23.8334,2.1241,48.6188,48.6188,48.6188,23.8334,2.1241,,,,46.4947,21.7093,22.0834,22.6737,22.3943,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 22:02,1.4438,1.1587,0.0313,1.165,1.2731,1.4438,1.1587,1.165,1.8,23.8503,2.1332,48.8938,48.8938,48.8938,23.8503,2.1332,,,,46.7606,21.7171,22.0503,22.6916,22.4065,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 22:07,1.4403,1.16,0.035,1.1575,1.2639,1.4403,1.16,1.1575,1.775,23.8588,2.1314,49.2375,49.2375,49.2375,23.8588,2.1314,,,,47.1061,21.7274,22.0838,22.6988,22.4185,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 22:12,1.4431,1.1594,0.0313,1.115,1.24775,1.4431,1.1594,1.115,1.775,23.8532,2.1314,48.6938,48.6938,48.6938,23.8532,2.1314,,,,46.5624,21.7218,22.0782,22.6938,22.4101,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 22:17,1.4372,1.1606,0.0338,1.125,1.2473,1.4372,1.1606,1.125,1.775,23.8503,2.1278,48.7125,48.7125,48.7125,23.8503,2.1278,,,,46.5847,21.7225,22.0753,22.6897,22.4131,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 22:22,1.4403,1.1591,0.0313,1.1487,1.2632,1.4403,1.1591,1.1487,1.8,23.8588,2.1332,48.6875,48.6875,48.6875,23.8588,2.1332,,,,46.5543,21.7256,22.0588,22.6997,22.4185,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 22:27,1.4403,1.16,0.0338,1.1013,1.237,1.4403,1.16,1.1013,1.75,23.8617,2.1314,48.8625,48.8625,48.8625,23.8617,2.1314,,,,46.7311,21.7303,22.1117,22.7017,22.4214,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 22:32,1.4409,1.1613,0.035,1.1287,1.2498,1.4409,1.1613,1.1287,1.675,23.8673,2.1296,48.8313,48.8313,48.8313,23.8673,2.1296,,,,46.7017,21.7377,22.1923,22.706,22.4264,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 22:37,1.4472,1.1594,0.0313,1.1088,1.2467,1.4472,1.1594,1.1088,1.675,23.873,2.144,49.1438,49.1438,49.1438,23.873,2.144,,,,46.9998,21.729,22.198,22.7136,22.4258,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 22:42,1.4481,1.1616,0.0313,1.1425,1.264,1.4481,1.1616,1.1425,1.675,23.8588,2.1332,49.025,49.025,49.025,23.8588,2.1332,,,,46.8918,21.7256,22.1838,22.6972,22.4107,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 22:47,1.4459,1.1603,0.035,1.1513,1.2636,1.4459,1.1603,1.1513,1.675,23.856,2.135,48.8438,48.8438,48.8438,23.856,2.135,,,,46.7088,21.721,22.181,22.6957,22.4101,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 22:52,1.4384,1.1609,0.03,1.1263,1.25235,1.4384,1.1609,1.1263,1.75,23.856,2.1386,48.9125,48.9125,48.9125,23.856,2.1386,,,,46.7739,21.7174,22.106,22.6951,22.4176,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 22:57,1.4378,1.1625,0.0338,1.1587,1.26445,1.4378,1.1625,1.1587,1.675,23.8786,2.1314,48.65,48.65,48.65,23.8786,2.1314,,,,46.5186,21.7472,22.2036,22.7161,22.4408,1,1,1,0,1,1,0,1,1,1,1,1
11/4/2025 23:02,1.4459,1.1597,0.03,1.115,1.25045,1.4459,1.1597,1.115,1.8,23.8588,2.1332,48.9,48.9,48.9,23.8588,2.1332,,,,46.7668,21.7256,22.0588,22.6991,22.4129,1,1,1,0,1,1,0,1,1,1,1,1
